+---------+---------------------+-------+---------+-------+------+-------+--------+--------+--------+------+
|  Name   |     Description     | IOPS  |  KiBps  | Cnf % | Dev% | iops  | KiBps  | lat ms | lat ms | lat  |
|         |                     |  cum  |   cum   |  95%  |      |  /vm  |  /vm   | median |  95%   | avg  |
+=========+=====================+=======+=========+=======+======+=======+========+========+========+======+
| hdd     | rwx   4k  15th  3vm | 11200 |   44900 |    10 |   38 |  3730 |  14900 |      3 |      3 |  645 |
| hdd     | rwx   4k  15th  3vm |  1540 |    6170 |    13 |   49 |   513 |   2050 |      5 |    162 |  492 |
| hdd     | rwx   4k  15th  3vm |  1270 |    5100 |     4 |   14 |   425 |   1700 |      7 |    122 |  465 |
| hdd     | rwx   4k  15th  3vm |  1210 |    4840 |     4 |   13 |   403 |   1610 |      7 |    225 |  261 |
| hdd     | rwx   4k  15th  3vm |   976 |    3900 |     3 |   12 |   325 |   1300 |      8 |    214 |  247 |
| hdd     | rwx   4k  25th  3vm | 14400 |   57900 |    14 |   54 |  4800 |  19300 |      3 |      8 |  327 |
| hdd     | rwx   4k  25th  3vm | 14400 |   57700 |    14 |   54 |  4800 |  19200 |      3 |      8 |  421 |
| hdd     | rwx   4k  25th  3vm |  1230 |    4900 |    20 |   84 |   410 |   1630 |      8 |    327 |  880 |
| hdd     | rwx   4k  25th  3vm |  1310 |    5250 |    14 |   53 |   436 |   1750 |      8 |    243 |  537 |
| hdd     | rwx   4k  25th  3vm |  1290 |    5190 |    14 |   52 |   430 |   1730 |      8 |    358 |  748 |
| hdd     | rwx   4k  25th  3vm |  1160 |    4600 |    24 |   91 |   386 |   1530 |      8 |    363 |  545 |
| hdd     | rwx   4k  25th  3vm |  6000 |   24100 |    26 |  100 |  2000 |   8030 |      3 |      8 |  499 |
| hdd     | rwx   4k  40th  3vm | 10600 |   42500 |    23 |   87 |  3530 |  14100 |      6 |      9 |  905 |
| hdd     | rwx   4k  40th  3vm |  1110 |    4460 |    15 |   56 |   370 |   1480 |     14 |    486 |  499 |
| hdd     | rwx   4k  40th  3vm |  8200 |   32900 |    27 |  100 |  2730 |  10900 |      6 |     11 | 1010 |
| hdd     | rwx   4k  40th  3vm |  7200 |   28800 |    27 |  101 |  2400 |   9600 |      6 |      9 |  877 |
| hdd     | rwx   4k  40th  3vm |  1330 |    5300 |    19 |   77 |   443 |   1760 |     11 |    389 |  778 |
| hdd     | rwx   4k  40th  3vm |  1170 |    4690 |     2 |    9 |   391 |   1560 |     12 |    462 |  485 |
